source_file,filename,status,task,baseline,query_variant,query_template,detector,target_source,stressor,level,seed,success,failure_type,target_error_l2,query_used,selected_detection_label,selected_detection_is_target,selection_failure_reason,grounding_dino_target_iou,grounding_dino_score,has_grounding_dino_debug,num_detections,num_candidate_detections,center_error_2d_px
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_query_aware__same_color_distractor_L0__seed91__q-generic.json,PickSingleYCB__crop_median_depth_query_aware__same_color_distractor_L0__seed91__q-generic.json,ok,PickSingleYCB,crop_median_depth_query_aware,generic,target object,metadata query-aware,crop_median_depth,same_color_distractor,0,91,True,success,0.038190154703796095,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed100__q-generic.json,PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed100__q-generic.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_median_depth,same_shape_distractor,0,100,False,wrong_detection_selected,0.22469861205505215,target object,target object,False,,0.0766851036973766,0.4943760335445404,True,2,2,38.96472763923803
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L3__seed91__q-label_phrase.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L3__seed91__q-label_phrase.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_trimmed_median_depth,same_shape_distractor,3,91,False,target_error_too_large,0.10256726969298745,the target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L0__seed98__q-category.json,PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L0__seed98__q-category.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,category,{target_category},GroundingDINO,crop_median_depth,same_color_distractor,0,98,False,wrong_detection_selected,0.40663290697573384,object,object,False,,0.0,0.48582425713539124,True,2,2,47.88788990966297
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L0__seed102__q-object_label.json,PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L0__seed102__q-object_label.json,ok,PickClutterYCB,crop_median_depth_query_aware,object_label,{target_label},metadata query-aware,crop_median_depth,partial_target_occlusion,0,102,True,success,0.07866231859736683,target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_query_aware__depth_sparsity_L0__seed103__q-label_phrase.json,PickClutterYCB__crop_median_depth_query_aware__depth_sparsity_L0__seed103__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_median_depth,depth_sparsity,0,103,True,success,0.07960761804631124,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed94__q-label_phrase.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed94__q-label_phrase.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_trimmed_median_depth,partial_target_occlusion,0,94,False,wrong_detection_selected,0.4556406999604,the target object,the target object,False,,0.0,0.5120738744735718,True,1,1,48.85949242470699
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed90__q-object_label.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed90__q-object_label.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,object_label,{target_label},metadata query-aware,crop_trimmed_median_depth,same_color_distractor,3,90,True,success,0.06455179514656506,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed91__q-label_phrase.json,PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed91__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_median_depth,depth_sparsity,0,91,False,wrong_detection_selected,0.275324021014671,the target object,the target object,False,,0.0,0.35408785939216614,True,1,1,31.784430150625635
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed94__q-generic.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed94__q-generic.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_trimmed_median_depth,depth_sparsity,3,94,False,wrong_detection_selected,0.12445924872679279,target object,target object,False,,0.0575834544607515,0.4478600025177002,True,1,1,32.07023542164915
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L3__seed91__q-label_phrase.json,PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L3__seed91__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_median_depth,partial_target_occlusion,3,91,True,success,0.06969163376066,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_query_aware__same_color_distractor_L3__seed96__q-object_label.json,PickSingleYCB__crop_median_depth_query_aware__same_color_distractor_L3__seed96__q-object_label.json,ok,PickSingleYCB,crop_median_depth_query_aware,object_label,{target_label},metadata query-aware,crop_median_depth,same_color_distractor,3,96,True,success,0.07543772217644477,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed99__q-object_label.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed99__q-object_label.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,object_label,{target_label},metadata query-aware,crop_trimmed_median_depth,same_color_distractor,3,99,True,success,0.044199914585316684,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed98__q-category.json,PickClutterYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed98__q-category.json,ok,PickClutterYCB,crop_median_depth_query_aware,category,{target_category},metadata query-aware,crop_median_depth,same_shape_distractor,0,98,True,success,0.053850826356568016,object,target-shaped distractor,False,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L3__seed104__q-category.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L3__seed104__q-category.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,category,{target_category},metadata query-aware,crop_trimmed_median_depth,partial_target_occlusion,3,104,True,success,0.07496863534743002,object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L0__seed90__q-object_label.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L0__seed90__q-object_label.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,object_label,{target_label},metadata query-aware,crop_trimmed_median_depth,depth_sparsity,0,90,True,success,0.042498846853667414,target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_query_aware__depth_sparsity_L3__seed93__q-object_label.json,PickClutterYCB__crop_median_depth_query_aware__depth_sparsity_L3__seed93__q-object_label.json,ok,PickClutterYCB,crop_median_depth_query_aware,object_label,{target_label},metadata query-aware,crop_median_depth,depth_sparsity,3,93,True,success,0.0636569944468275,target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L0__seed93__q-object_label.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L0__seed93__q-object_label.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,object_label,{target_label},metadata query-aware,crop_trimmed_median_depth,partial_target_occlusion,0,93,True,success,0.049598717614066194,target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed100__q-label_phrase.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed100__q-label_phrase.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_trimmed_median_depth,same_color_distractor,3,100,False,wrong_detection_selected,0.22469861205505215,the target object,the target object,False,,0.0763002198075149,0.40271058678627014,True,2,2,38.96472763923803
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_query_aware__same_shape_distractor_L3__seed101__q-category.json,PickClutterYCB__crop_median_depth_query_aware__same_shape_distractor_L3__seed101__q-category.json,ok,PickClutterYCB,crop_median_depth_query_aware,category,{target_category},metadata query-aware,crop_median_depth,same_shape_distractor,3,101,False,wrong_detection_selected,0.14922930605619827,object,target-shaped distractor,False,,,,False,2,2,20.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L3__seed98__q-category.json,PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L3__seed98__q-category.json,ok,PickClutterYCB,crop_median_depth_query_aware,category,{target_category},metadata query-aware,crop_median_depth,partial_target_occlusion,3,98,True,success,0.06425946508358224,object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L3__seed97__q-generic.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L3__seed97__q-generic.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,generic,target object,metadata query-aware,crop_trimmed_median_depth,same_shape_distractor,3,97,True,success,0.03941841764723906,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed102__q-object_label.json,PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed102__q-object_label.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_median_depth,same_color_distractor,3,102,False,wrong_detection_selected,0.3554475348324891,target object,target object,False,,0.0,0.5754022002220154,True,2,2,41.862871377868956
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L0__seed98__q-category.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L0__seed98__q-category.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,category,{target_category},metadata query-aware,crop_trimmed_median_depth,same_shape_distractor,0,98,True,success,0.061112514245048676,object,target-shaped distractor,False,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L0__seed91__q-label_phrase.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L0__seed91__q-label_phrase.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_trimmed_median_depth,depth_sparsity,0,91,False,target_error_too_large,0.10256726969298745,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L0__seed92__q-category.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L0__seed92__q-category.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,category,{target_category},metadata query-aware,crop_trimmed_median_depth,depth_sparsity,0,92,True,success,0.039175690988716975,object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed104__q-category.json,PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed104__q-category.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,category,{target_category},GroundingDINO,crop_median_depth,same_color_distractor,3,104,False,wrong_detection_selected,0.4225609632918331,object,object,False,,0.0,0.7429986000061035,True,2,2,58.67282164682384
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed90__q-object_label.json,PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed90__q-object_label.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_median_depth,same_shape_distractor,3,90,False,wrong_detection_selected,0.42097470539937676,target object,target object,False,,0.0,0.5772379040718079,True,2,2,47.5
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed103__q-label_phrase.json,PickSingleYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed103__q-label_phrase.json,ok,PickSingleYCB,crop_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_median_depth,same_shape_distractor,0,103,True,success,0.05687323632367596,the target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed100__q-label_phrase.json,PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed100__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_median_depth,depth_sparsity,0,100,False,wrong_detection_selected,0.22469861205505215,the target object,the target object,False,,0.0763002198075149,0.40271058678627014,True,1,1,38.96472763923803
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed104__q-category.json,PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed104__q-category.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,category,{target_category},GroundingDINO,crop_median_depth,partial_target_occlusion,0,104,False,wrong_detection_selected,0.4225609632918331,object,object,False,,0.0,0.7429986000061035,True,1,1,58.67282164682384
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L0__seed101__q-category.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L0__seed101__q-category.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,category,{target_category},metadata query-aware,crop_trimmed_median_depth,same_color_distractor,0,101,True,success,0.0736236519722877,object,red target distractor,False,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L0__seed103__q-label_phrase.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L0__seed103__q-label_phrase.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_trimmed_median_depth,partial_target_occlusion,0,103,True,success,0.07960761804631124,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed97__q-generic.json,PickSingleYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed97__q-generic.json,ok,PickSingleYCB,crop_median_depth_query_aware,generic,target object,metadata query-aware,crop_median_depth,same_shape_distractor,0,97,True,success,0.03941841764723906,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed91__q-label_phrase.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed91__q-label_phrase.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_trimmed_median_depth,same_shape_distractor,3,91,False,wrong_detection_selected,0.40187224330743543,the target object,the target object,False,,0.0,0.4374378025531769,True,2,2,51.50242712727236
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L3__seed103__q-generic.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L3__seed103__q-generic.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,generic,target object,metadata query-aware,crop_trimmed_median_depth,partial_target_occlusion,3,103,True,success,0.06525238693199654,target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed95__q-category.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed95__q-category.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,category,{target_category},GroundingDINO,crop_trimmed_median_depth,same_shape_distractor,0,95,False,wrong_detection_selected,0.4933314007675375,object,object,False,,0.0,0.5800222158432007,True,2,2,52.773099207835045
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_query_aware__same_color_distractor_L3__seed91__q-generic.json,PickClutterYCB__crop_median_depth_query_aware__same_color_distractor_L3__seed91__q-generic.json,ok,PickClutterYCB,crop_median_depth_query_aware,generic,target object,metadata query-aware,crop_median_depth,same_color_distractor,3,91,False,target_error_too_large,0.10256726969298745,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed97__q-label_phrase.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed97__q-label_phrase.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_trimmed_median_depth,same_shape_distractor,3,97,False,wrong_detection_selected,0.27696821148393047,the target object,the target object,False,,0.011268055957901502,0.4316960871219635,True,2,2,43.85487430149584
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed92__q-category.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed92__q-category.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,category,{target_category},metadata query-aware,crop_trimmed_median_depth,same_color_distractor,3,92,False,wrong_detection_selected,0.2021712576927768,object,red target distractor,False,,,,False,2,2,19.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed91__q-generic.json,PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed91__q-generic.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_median_depth,same_color_distractor,3,91,False,wrong_detection_selected,0.40187224330743543,target object,target object,False,,0.0,0.4925624132156372,True,2,2,51.50242712727236
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L3__seed94__q-generic.json,PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L3__seed94__q-generic.json,ok,PickClutterYCB,crop_median_depth_query_aware,generic,target object,metadata query-aware,crop_median_depth,partial_target_occlusion,3,94,False,target_error_too_large,0.09810609122973843,target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed91__q-generic.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed91__q-generic.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,generic,target object,metadata query-aware,crop_trimmed_median_depth,same_color_distractor,3,91,True,success,0.038190154703796095,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed90__q-object_label.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed90__q-object_label.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_trimmed_median_depth,same_shape_distractor,0,90,False,wrong_detection_selected,0.28373017733041095,target object,target object,False,,0.0,0.3942514657974243,True,2,2,52.630789467763066
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L3__seed94__q-generic.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L3__seed94__q-generic.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,generic,target object,metadata query-aware,crop_trimmed_median_depth,same_shape_distractor,3,94,False,target_error_too_large,0.09313830190584099,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_query_aware__depth_sparsity_L3__seed100__q-label_phrase.json,PickSingleYCB__crop_median_depth_query_aware__depth_sparsity_L3__seed100__q-label_phrase.json,ok,PickSingleYCB,crop_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_median_depth,depth_sparsity,3,100,True,success,0.06238865317313291,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed103__q-label_phrase.json,PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed103__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_median_depth,partial_target_occlusion,0,103,False,wrong_detection_selected,0.3018122602979125,the target object,the target object,False,,0.0025139038041480477,0.33279162645339966,True,1,1,49.489897959078476
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L0__seed103__q-generic.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L0__seed103__q-generic.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,generic,target object,metadata query-aware,crop_trimmed_median_depth,depth_sparsity,0,103,True,success,0.07960761804631124,target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L3__seed92__q-category.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L3__seed92__q-category.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,category,{target_category},metadata query-aware,crop_trimmed_median_depth,depth_sparsity,3,92,True,success,0.055865835935875734,object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed97__q-label_phrase.json,PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed97__q-label_phrase.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_median_depth,same_color_distractor,3,97,False,wrong_detection_selected,0.39633224604364564,the target object,the target object,False,,0.0,0.5586757659912109,True,2,2,47.81736086402093
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed102__q-object_label.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed102__q-object_label.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_trimmed_median_depth,depth_sparsity,0,102,False,wrong_detection_selected,0.304868337209928,target object,target object,False,,0.0,0.5124038457870483,True,1,1,50.695167422546305
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_median_depth_query_aware__same_shape_distractor_L3__seed97__q-generic.json,PickClutterYCB__crop_median_depth_query_aware__same_shape_distractor_L3__seed97__q-generic.json,ok,PickClutterYCB,crop_median_depth_query_aware,generic,target object,metadata query-aware,crop_median_depth,same_shape_distractor,3,97,True,success,0.07225432129676206,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed91__q-label_phrase.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed91__q-label_phrase.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_trimmed_median_depth,partial_target_occlusion,0,91,False,wrong_detection_selected,0.275324021014671,the target object,the target object,False,,0.0,0.35408785939216614,True,1,1,31.784430150625635
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_1/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed103__q-generic.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed103__q-generic.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_trimmed_median_depth,partial_target_occlusion,0,103,False,wrong_detection_selected,0.3018122602979125,target object,target object,False,,0.0023754472756193565,0.3690519332885742,True,1,1,49.489897959078476
